Raw Text,JSON Text
Stream of thought 36 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Unschooling Parent.""}"
Stream of thought 37 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Unschooling Parent.""}"
Stream of thought 38 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Unschooling Parent.""}"
Stream of thought 39 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Unschooling Parent.""}"
Stream of thought 40 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Unschooling Parent.""}"
Stream of thought 41 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Unschooling Parent.""}"
Stream of thought 42 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Unschooling Parent.""}"
Stream of thought 43 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Unschooling Parent.""}"
Stream of thought 44 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Unschooling Parent.""}"
Stream of thought 45 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Unschooling Parent.""}"
Stream of thought 46 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Unschooling Parent.""}"
Stream of thought 47 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Unschooling Parent.""}"
Stream of thought 48 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Unschooling Parent.""}"
Stream of thought 49 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Unschooling Parent.""}"
Stream of thought 50 for Unschooling Parent.,"{""profile_name"": ""Unschooling Parent"", ""profile_description"": ""36-year-old parent home-educating two kids"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Unschooling Parent.""}"
Stream of thought 1 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Mindfulness Teacher.""}"
Stream of thought 2 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Mindfulness Teacher.""}"
Stream of thought 3 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Mindfulness Teacher.""}"
Stream of thought 4 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Mindfulness Teacher.""}"
Stream of thought 5 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Mindfulness Teacher.""}"
Stream of thought 6 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Mindfulness Teacher.""}"
Stream of thought 7 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Mindfulness Teacher.""}"
Stream of thought 8 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Mindfulness Teacher.""}"
Stream of thought 9 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Mindfulness Teacher.""}"
Stream of thought 10 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Mindfulness Teacher.""}"
Stream of thought 11 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Mindfulness Teacher.""}"
Stream of thought 12 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Mindfulness Teacher.""}"
Stream of thought 13 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Mindfulness Teacher.""}"
Stream of thought 14 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Mindfulness Teacher.""}"
Stream of thought 15 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Mindfulness Teacher.""}"
Stream of thought 16 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Mindfulness Teacher.""}"
Stream of thought 17 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Mindfulness Teacher.""}"
Stream of thought 18 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Mindfulness Teacher.""}"
Stream of thought 19 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Mindfulness Teacher.""}"
Stream of thought 20 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Mindfulness Teacher.""}"
Stream of thought 21 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Mindfulness Teacher.""}"
Stream of thought 22 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Mindfulness Teacher.""}"
Stream of thought 23 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Mindfulness Teacher.""}"
Stream of thought 24 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Mindfulness Teacher.""}"
Stream of thought 25 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Mindfulness Teacher.""}"
Stream of thought 26 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Mindfulness Teacher.""}"
Stream of thought 27 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Mindfulness Teacher.""}"
Stream of thought 28 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Mindfulness Teacher.""}"
Stream of thought 29 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Mindfulness Teacher.""}"
Stream of thought 30 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Mindfulness Teacher.""}"
Stream of thought 31 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Mindfulness Teacher.""}"
Stream of thought 32 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Mindfulness Teacher.""}"
Stream of thought 33 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Mindfulness Teacher.""}"
Stream of thought 34 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Mindfulness Teacher.""}"
Stream of thought 35 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Mindfulness Teacher.""}"
Stream of thought 36 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Mindfulness Teacher.""}"
Stream of thought 37 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Mindfulness Teacher.""}"
Stream of thought 38 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Mindfulness Teacher.""}"
Stream of thought 39 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Mindfulness Teacher.""}"
Stream of thought 40 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Mindfulness Teacher.""}"
Stream of thought 41 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Mindfulness Teacher.""}"
Stream of thought 42 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Mindfulness Teacher.""}"
Stream of thought 43 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Mindfulness Teacher.""}"
Stream of thought 44 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Mindfulness Teacher.""}"
Stream of thought 45 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Mindfulness Teacher.""}"
Stream of thought 46 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Mindfulness Teacher.""}"
Stream of thought 47 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Mindfulness Teacher.""}"
Stream of thought 48 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Mindfulness Teacher.""}"
Stream of thought 49 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Mindfulness Teacher.""}"
Stream of thought 50 for Mindfulness Teacher.,"{""profile_name"": ""Mindfulness Teacher"", ""profile_description"": ""48-year-old guiding people in conscious living"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Mindfulness Teacher.""}"
Stream of thought 1 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Community Steward.""}"
Stream of thought 2 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Community Steward.""}"
Stream of thought 3 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Community Steward.""}"
Stream of thought 4 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Community Steward.""}"
Stream of thought 5 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Community Steward.""}"
Stream of thought 6 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Community Steward.""}"
Stream of thought 7 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Community Steward.""}"
Stream of thought 8 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Community Steward.""}"
Stream of thought 9 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Community Steward.""}"
Stream of thought 10 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Community Steward.""}"
Stream of thought 11 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Community Steward.""}"
Stream of thought 12 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Community Steward.""}"
Stream of thought 13 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Community Steward.""}"
Stream of thought 14 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Community Steward.""}"
Stream of thought 15 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Community Steward.""}"
Stream of thought 16 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Community Steward.""}"
Stream of thought 17 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Community Steward.""}"
Stream of thought 18 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Community Steward.""}"
Stream of thought 19 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Community Steward.""}"
Stream of thought 20 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Community Steward.""}"
Stream of thought 21 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Community Steward.""}"
Stream of thought 22 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Community Steward.""}"
Stream of thought 23 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Community Steward.""}"
Stream of thought 24 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Community Steward.""}"
Stream of thought 25 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Community Steward.""}"
Stream of thought 26 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Community Steward.""}"
Stream of thought 27 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Community Steward.""}"
Stream of thought 28 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Community Steward.""}"
Stream of thought 29 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Community Steward.""}"
Stream of thought 30 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Community Steward.""}"
Stream of thought 31 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Community Steward.""}"
Stream of thought 32 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Community Steward.""}"
Stream of thought 33 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Community Steward.""}"
Stream of thought 34 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Community Steward.""}"
Stream of thought 35 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Community Steward.""}"
Stream of thought 36 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Community Steward.""}"
Stream of thought 37 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Community Steward.""}"
Stream of thought 38 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Community Steward.""}"
Stream of thought 39 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Community Steward.""}"
Stream of thought 40 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Community Steward.""}"
Stream of thought 41 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Community Steward.""}"
Stream of thought 42 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Community Steward.""}"
Stream of thought 43 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Community Steward.""}"
Stream of thought 44 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Community Steward.""}"
Stream of thought 45 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Community Steward.""}"
Stream of thought 46 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Community Steward.""}"
Stream of thought 47 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Community Steward.""}"
Stream of thought 48 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Community Steward.""}"
Stream of thought 49 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Community Steward.""}"
Stream of thought 50 for Community Steward.,"{""profile_name"": ""Community Steward"", ""profile_description"": ""33-year-old coordinating neighborhood initiatives"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Community Steward.""}"
Stream of thought 1 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Mid-career Switcher.""}"
Stream of thought 2 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Mid-career Switcher.""}"
Stream of thought 3 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Mid-career Switcher.""}"
Stream of thought 4 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Mid-career Switcher.""}"
Stream of thought 5 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Mid-career Switcher.""}"
Stream of thought 6 for Mid-career Switcher.,"{""profile_name"": ""Mid-career Switcher"", ""profile_description"": ""39-year-old transitioning from finance to sustainable farming"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Mid-career Switcher.""}"
